,status_msg,order_id,status,symbol,amount,trade_amount,trade_price,order_type,direction,offset_flag,price,price_type,datetime,secondary_order_id
269,,1082147669,,002853.SZ,1200,1200,8.06,23,48,48,8.06,50,20241016 11:07:42,1082147669
270,,1082147668,,000638.SZ,2200,2200,4.43,23,48,48,4.43,50,20241016 11:07:42,1082147668
271,,1082147670,,001211.SZ,600,600,16.52,23,48,48,16.52,50,20241016 11:07:42,1082147670
272,,1082147673,,123052.SZ,70,70,128.767,24,48,49,128.767,50,20241016 11:07:43,1082147673
273,,1082147674,,300886.SZ,400,0,0.0,23,48,48,20.4,50,20241016 11:07:43,1082147674
274,,1082147675,,300321.SZ,600,600,16.55,23,48,48,16.55,50,20241016 11:07:43,1082147675
275,其他错误,1082147679,其他错误,300417.SZ,900,0,0.0,23,48,48,10.26,50,20241016 11:07:44,1082147679
276,,1082147678,,300899.SZ,400,0,0.0,23,48,48,20.98,50,20241016 11:07:43,1082147678
277,,1082147681,,300854.SZ,700,200,12.61,23,48,48,12.61,50,20241016 11:07:44,1082147681
278,,1082147682,,000638.SZ,2200,2200,4.44,23,48,48,4.44,50,20241016 11:07:44,1082147682
279,,1082147683,,002853.SZ,1200,1200,8.06,23,48,48,8.06,50,20241016 11:07:45,1082147683
280,,1082147684,,001211.SZ,600,600,16.52,23,48,48,16.52,50,20241016 11:07:45,1082147684
281,,1082147687,,123052.SZ,90,90,128.767,24,48,49,128.767,50,20241016 11:07:46,1082147687
282,,1082147688,,123135.SZ,90,90,131.678,24,48,49,131.678,50,20241016 11:07:47,1082147688
283,,1082147689,,300886.SZ,400,0,0.0,23,48,48,20.4,50,20241016 11:07:47,1082147689
284,,1082147695,,300899.SZ,400,0,0.0,23,48,48,20.98,50,20241016 11:07:48,1082147695
285,其他错误,1082147696,其他错误,300417.SZ,900,0,0.0,23,48,48,10.26,50,20241016 11:07:48,1082147696
286,,1082147699,,002853.SZ,1200,1200,8.06,23,48,48,8.06,50,20241016 11:07:48,1082147699
287,,1082147698,,000638.SZ,2200,2200,4.44,23,48,48,4.44,50,20241016 11:07:48,1082147698
288,,1082147691,,300321.SZ,600,600,16.55,23,48,48,16.55,50,20241016 11:07:49,1082147691
289,,1082147701,,001211.SZ,600,600,16.52,23,48,48,16.52,50,20241016 11:07:49,1082147701
290,,1082147702,,300886.SZ,400,0,0.0,23,48,48,20.4,50,20241016 11:07:51,1082147702
291,,1082147703,,300321.SZ,600,600,16.55,23,48,48,16.55,50,20241016 11:07:51,1082147703
292,其他错误,1082147707,其他错误,300417.SZ,900,0,0.0,23,48,48,10.26,50,20241016 11:07:51,1082147707
293,,1082147709,,000638.SZ,2200,2200,4.44,23,48,48,4.44,50,20241016 11:07:53,1082147709
294,,1082147710,,002853.SZ,1200,1200,8.06,23,48,48,8.06,50,20241016 11:07:52,1082147710
295,,1082147711,,001211.SZ,600,600,16.52,23,48,48,16.52,50,20241016 11:07:52,1082147711
296,,1082147713,,300886.SZ,400,0,0.0,23,48,48,20.4,50,20241016 11:07:53,1082147713
297,,1082147715,,300321.SZ,600,600,16.55,23,48,48,16.55,50,20241016 11:07:55,1082147715
298,其他错误,1082147718,其他错误,300417.SZ,900,0,0.0,23,48,48,10.26,50,20241016 11:07:54,1082147718
299,,1082147723,,000638.SZ,2200,2200,4.44,23,48,48,4.44,50,20241016 11:07:59,1082147723
300,,1082147725,,001211.SZ,600,600,16.52,23,48,48,16.52,50,20241016 11:08:00,1082147725
301,,1082147724,,002853.SZ,1200,1200,8.06,23,48,48,8.06,50,20241016 11:08:01,1082147724
302,,1082147729,,300321.SZ,600,600,16.55,23,48,48,16.55,50,20241016 11:08:02,1082147729
303,,1082147728,,300886.SZ,400,0,0.0,23,48,48,20.4,50,20241016 11:08:01,1082147728
304,其他错误,1082147876,其他错误,300417.SZ,900,0,0.0,23,48,48,10.26,50,20241016 11:08:03,1082147876
305,,1082147727,,300877.SZ,700,200,13.15,23,48,48,13.15,50,20241016 11:08:02,1082147727
306,,1082147878,,000638.SZ,2200,2200,4.44,23,48,48,4.44,50,20241016 11:08:03,1082147878
307,,1082147881,,001211.SZ,600,600,16.52,23,48,48,16.52,50,20241016 11:08:04,1082147881
308,,1082147880,,002853.SZ,1200,1200,8.06,23,48,48,8.06,50,20241016 11:08:03,1082147880
309,,1082147883,,300886.SZ,400,0,0.0,23,48,48,20.4,50,20241016 11:08:04,1082147883
310,,1082147882,,300877.SZ,700,200,13.17,23,48,48,13.17,50,20241016 11:08:05,1082147882
311,,1082147884,,300321.SZ,600,600,16.55,23,48,48,16.55,50,20241016 11:08:05,1082147884
312,其他错误,1082147888,其他错误,300417.SZ,900,0,0.0,23,48,48,10.26,50,20241016 11:08:07,1082147888
313,,1082147892,,300854.SZ,700,200,12.6,23,48,48,12.6,50,20241016 11:08:14,1082147892
314,,1082147894,,002853.SZ,1200,1200,8.06,23,48,48,8.06,50,20241016 11:08:15,1082147894
315,,1082147895,,001211.SZ,600,600,16.52,23,48,48,16.52,50,20241016 11:08:15,1082147895
316,,1082147896,,300886.SZ,400,0,0.0,23,48,48,20.4,50,20241016 11:08:16,1082147896
317,,1082147897,,300321.SZ,600,600,16.55,23,48,48,16.55,50,20241016 11:08:16,1082147897
318,其他错误,1082147901,其他错误,300417.SZ,900,0,0.0,23,48,48,10.25,50,20241016 11:08:18,1082147901
319,,1082147904,,002853.SZ,1200,1200,8.06,23,48,48,8.06,50,20241016 11:08:18,1082147904
320,,1082147905,,001211.SZ,600,600,16.52,23,48,48,16.52,50,20241016 11:08:19,1082147905
321,,1082147903,,300854.SZ,700,200,12.6,23,48,48,12.6,50,20241016 11:08:19,1082147903
322,,1082147906,,300877.SZ,700,200,13.19,23,48,48,13.19,50,20241016 11:08:20,1082147906
323,,1082147908,,300886.SZ,400,0,0.0,23,48,48,20.4,50,20241016 11:08:20,1082147908
324,,1082147907,,300899.SZ,400,0,0.0,23,48,48,20.98,50,20241016 11:08:21,1082147907
325,,1082147910,,300321.SZ,600,600,16.55,23,48,48,16.55,50,20241016 11:08:22,1082147910
326,其他错误,1082147913,其他错误,300417.SZ,900,0,0.0,23,48,48,10.25,50,20241016 11:08:21,1082147913
327,,1082147915,,300854.SZ,700,200,12.6,23,48,48,12.6,50,20241016 11:08:21,1082147915
328,,1082147917,,001211.SZ,600,600,16.52,23,48,48,16.52,50,20241016 11:08:22,1082147917
329,,1082147916,,002853.SZ,1200,1200,8.06,23,48,48,8.06,50,20241016 11:08:23,1082147916
330,,1082147919,,301010.SZ,700,200,13.66,23,48,48,13.66,50,20241016 11:08:24,1082147919
331,,1082147920,,300899.SZ,400,0,0.0,23,48,48,20.98,50,20241016 11:08:24,1082147920
332,,1082147921,,300886.SZ,400,0,0.0,23,48,48,20.4,50,20241016 11:08:25,1082147921
333,,1082147922,,300321.SZ,600,600,16.55,23,48,48,16.55,50,20241016 11:08:26,1082147922
334,其他错误,1082147925,其他错误,300417.SZ,900,0,0.0,23,48,48,10.25,50,20241016 11:08:26,1082147925
335,,1082147927,,002853.SZ,1200,1200,8.06,23,48,48,8.06,50,20241016 11:08:26,1082147927
336,,1082147928,,001211.SZ,600,600,16.52,23,48,48,16.52,50,20241016 11:08:26,1082147928
337,,1082147931,,300899.SZ,400,0,0.0,23,48,48,20.98,50,20241016 11:08:28,1082147931
338,,1082147930,,301010.SZ,700,200,13.66,23,48,48,13.66,50,20241016 11:08:28,1082147930
339,,1082147932,,300886.SZ,400,0,0.0,23,48,48,20.4,50,20241016 11:08:28,1082147932
340,,1082147933,,300321.SZ,600,600,16.55,23,48,48,16.55,50,20241016 11:08:29,1082147933
341,其他错误,1082147936,其他错误,300417.SZ,900,0,0.0,23,48,48,10.25,50,20241016 11:08:29,1082147936
342,,1082147938,,002853.SZ,1200,1200,8.06,23,48,48,8.06,50,20241016 11:08:29,1082147938
343,,1082147939,,001211.SZ,600,600,16.52,23,48,48,16.52,50,20241016 11:08:29,1082147939
344,,1082147941,,301010.SZ,700,200,13.66,23,48,48,13.66,50,20241016 11:08:32,1082147941
345,,1082147946,,300899.SZ,400,0,0.0,23,48,48,20.98,50,20241016 11:08:38,1082147946
346,,1082147947,,300886.SZ,400,0,0.0,23,48,48,20.4,50,20241016 11:08:38,1082147947
347,,1082147948,,300321.SZ,600,600,16.55,23,48,48,16.55,50,20241016 11:08:39,1082147948
348,其他错误,1082147951,其他错误,300417.SZ,900,0,0.0,23,48,48,10.25,50,20241016 11:08:38,1082147951
349,,1082147953,,000638.SZ,2200,2200,4.43,23,48,48,4.43,50,20241016 11:08:39,1082147953
350,,1082147955,,002853.SZ,1200,1200,8.06,23,48,48,8.06,50,20241016 11:08:39,1082147955
351,,1082147956,,001211.SZ,600,600,16.52,23,48,48,16.52,50,20241016 11:08:40,1082147956
352,,1082147957,,301010.SZ,700,200,13.66,23,48,48,13.66,50,20241016 11:08:40,1082147957
353,,1082147958,,300899.SZ,400,0,0.0,23,48,48,20.98,50,20241016 11:08:40,1082147958
354,,1082147959,,300886.SZ,400,0,0.0,23,48,48,20.4,50,20241016 11:08:41,1082147959
355,,1082147960,,300321.SZ,600,600,16.55,23,48,48,16.55,50,20241016 11:08:41,1082147960
356,其他错误,1082147964,其他错误,300417.SZ,900,0,0.0,23,48,48,10.26,50,20241016 11:08:43,1082147964
357,,1082147966,,000638.SZ,2200,2200,4.43,23,48,48,4.43,50,20241016 11:08:44,1082147966
358,,1082147967,,002853.SZ,1200,1200,8.06,23,48,48,8.06,50,20241016 11:08:43,1082147967
359,,1082147968,,001211.SZ,600,600,16.52,23,48,48,16.52,50,20241016 11:08:44,1082147968
360,,1082147971,,301010.SZ,700,200,13.66,23,48,48,13.66,50,20241016 11:08:45,1082147971
361,,1082147972,,300899.SZ,400,0,0.0,23,48,48,20.98,50,20241016 11:08:45,1082147972
362,,1082148135,,123054.SZ,60,0,0.0,24,48,49,144.057,50,20241016 11:09:19,1082148135
363,,1082148139,,123054.SZ,60,0,0.0,24,48,49,144.057,50,20241016 11:09:21,1082148139
364,,1082148141,,123054.SZ,60,0,0.0,24,48,49,144.057,50,20241016 11:09:23,1082148141
365,,1082148144,,123054.SZ,60,0,0.0,24,48,49,144.057,50,20241016 11:09:24,1082148144
366,,1082148146,,123054.SZ,60,0,0.0,24,48,49,144.057,50,20241016 11:09:27,1082148146
367,,1082148147,,123054.SZ,120,120,144.057,24,48,49,144.057,50,20241016 11:09:29,1082148147
368,,1082148149,,300877.SZ,700,200,13.23,23,48,48,13.23,50,20241016 11:09:31,1082148149
369,,1082148150,,301010.SZ,700,200,13.66,23,48,48,13.66,50,20241016 11:09:31,1082148150
370,,1082149044,,123209.SZ,70,70,126.635,24,48,49,126.635,50,20241016 11:15:56,1082149044
371,,1082149045,,123209.SZ,70,70,126.635,24,48,49,126.635,50,20241016 11:15:57,1082149045
372,,1082149048,,123209.SZ,70,70,126.635,24,48,49,126.635,50,20241016 11:15:59,1082149048
373,,1082149050,,300886.SZ,400,0,0.0,23,48,48,20.45,50,20241016 11:15:59,1082149050
374,其他错误,1082149051,其他错误,300417.SZ,900,0,0.0,23,48,48,10.35,50,20241016 11:16:00,1082149051
375,,1082149054,,123209.SZ,70,70,126.635,24,48,49,126.635,50,20241016 11:16:01,1082149054
376,,1082149055,,300886.SZ,400,0,0.0,23,48,48,20.45,50,20241016 11:16:01,1082149055
377,其他错误,1082149056,其他错误,300417.SZ,900,0,0.0,23,48,48,10.35,50,20241016 11:16:01,1082149056
378,,1082149059,,123209.SZ,70,70,126.635,24,48,49,126.635,50,20241016 11:16:04,1082149059
379,,1082149060,,300886.SZ,400,0,0.0,23,48,48,20.45,50,20241016 11:16:03,1082149060
380,,1082149065,,123209.SZ,150,150,126.635,24,48,49,126.635,50,20241016 11:16:06,1082149065
381,,1082149066,,300886.SZ,400,0,0.0,23,48,48,20.45,50,20241016 11:16:05,1082149066
382,,1082149069,,300877.SZ,700,200,13.14,23,48,48,13.14,50,20241016 11:16:05,1082149069
383,,1082149070,,300899.SZ,400,0,0.0,23,48,48,21.0,50,20241016 11:16:05,1082149070
384,,1082149075,,300886.SZ,400,0,0.0,23,48,48,20.45,50,20241016 11:16:09,1082149075
385,,1082149077,,300877.SZ,700,200,13.14,23,48,48,13.14,50,20241016 11:16:10,1082149077
386,,1082150165,,002921.SZ,9000,9000,10.48,24,48,49,10.48,50,20241016 11:34:13,1082150165
387,,1082150166,,300069.SZ,700,200,14.17,24,48,49,14.17,50,20241016 11:34:12,1082150166
388,,1082150167,,300665.SZ,15000,15000,6.26,24,48,49,6.26,50,20241016 11:34:12,1082150167
389,,1082150168,,300749.SZ,15000,15000,6.28,24,48,49,6.28,50,20241016 11:34:14,1082150168
390,,1082150169,,301167.SZ,700,200,14.24,24,48,49,14.24,50,20241016 11:34:13,1082150169
391,,1082150170,,301273.SZ,5000,5000,17.48,24,48,49,17.48,50,20241016 11:34:13,1082150170
392,,1082150171,,300899.SZ,4000,0,0.0,23,48,48,20.96,50,20241016 11:34:15,1082150171
393,,1082150172,,300955.SZ,600,600,14.64,23,48,48,14.64,50,20241016 11:34:16,1082150172
394,,1082150174,,300877.SZ,700,200,13.1,23,48,48,13.1,50,20241016 11:34:16,1082150174
395,,1082150175,,000638.SZ,2200,2200,4.42,23,48,48,4.42,50,20241016 11:34:16,1082150175
396,,1082150177,,002853.SZ,1200,1200,8.06,23,48,48,8.06,50,20241016 11:34:17,1082150177
397,,1082150179,,002921.SZ,9000,9000,10.48,24,48,49,10.48,50,20241016 11:34:19,1082150179
398,,1082150180,,300665.SZ,15000,15000,6.26,24,48,49,6.26,50,20241016 11:34:19,1082150180
399,,1082150181,,300749.SZ,15000,15000,6.28,24,48,49,6.28,50,20241016 11:34:19,1082150181
400,,1082150182,,301167.SZ,700,200,14.24,24,48,49,14.24,50,20241016 11:34:19,1082150182
401,,1082150183,,301273.SZ,5000,5000,17.48,24,48,49,17.48,50,20241016 11:34:21,1082150183
402,,1082150184,,300955.SZ,600,600,14.64,23,48,48,14.64,50,20241016 11:34:21,1082150184
403,其他错误,1082150185,其他错误,300417.SZ,900,0,0.0,23,48,48,10.28,50,20241016 11:34:21,1082150185
404,,1082150186,,300899.SZ,400,0,0.0,23,48,48,20.96,50,20241016 11:34:20,1082150186
405,,1082150187,,300877.SZ,700,200,13.1,23,48,48,13.1,50,20241016 11:34:20,1082150187
406,,1082150189,,000638.SZ,2200,2200,4.42,23,48,48,4.42,50,20241016 11:34:21,1082150189
407,,1082150190,,002853.SZ,1200,1200,8.06,23,48,48,8.06,50,20241016 11:34:22,1082150190
408,,1082150192,,002921.SZ,9000,9000,10.48,24,48,49,10.48,50,20241016 11:34:23,1082150192
409,,1082150193,,300069.SZ,700,200,14.17,24,48,49,14.17,50,20241016 11:34:22,1082150193
410,,1082150194,,300665.SZ,15000,15000,6.26,24,48,49,6.26,50,20241016 11:34:23,1082150194
411,,1082150195,,300749.SZ,15000,15000,6.28,24,48,49,6.28,50,20241016 11:34:23,1082150195
412,,1082150196,,301273.SZ,5000,5000,17.48,24,48,49,17.48,50,20241016 11:34:24,1082150196
413,,1082150197,,300886.SZ,400,0,0.0,23,48,48,20.37,50,20241016 11:34:23,1082150197
414,,1082150198,,300955.SZ,600,600,14.64,23,48,48,14.64,50,20241016 11:34:24,1082150198
415,其他错误,1082150199,其他错误,300417.SZ,900,0,0.0,23,48,48,10.28,50,20241016 11:34:24,1082150199
416,,1082150200,,300899.SZ,400,0,0.0,23,48,48,20.95,50,20241016 11:34:24,1082150200
417,,1082150201,,300877.SZ,700,200,13.1,23,48,48,13.1,50,20241016 11:34:24,1082150201
418,,1082150205,,001211.SZ,600,600,16.55,23,48,48,16.55,50,20241016 11:34:24,1082150205
419,,1082150204,,000638.SZ,2200,2200,4.42,23,48,48,4.42,50,20241016 11:34:25,1082150204
420,,1082150206,,002853.SZ,1200,1200,8.06,23,48,48,8.06,50,20241016 11:34:24,1082150206
421,其他错误,1082150210,其他错误,002921.SZ,900,0,0.0,24,48,49,10.48,50,20241016 11:34:27,1082150210
422,,1082150211,,300069.SZ,700,200,14.17,24,48,49,14.17,50,20241016 11:34:26,1082150211
423,,1082150212,,300665.SZ,15000,15000,6.26,24,48,49,6.26,50,20241016 11:34:27,1082150212
424,,1082150213,,300749.SZ,15000,15000,6.28,24,48,49,6.28,50,20241016 11:34:27,1082150213
425,,1082150215,,301167.SZ,700,200,14.23,24,48,49,14.23,50,20241016 11:34:27,1082150215
426,,1082150216,,301273.SZ,500,0,0.0,24,48,49,17.48,50,20241016 11:34:27,1082150216
427,,1082150217,,300886.SZ,400,0,0.0,23,48,48,20.37,50,20241016 11:34:27,1082150217
428,,1082150219,,300955.SZ,600,600,14.62,23,48,48,14.62,50,20241016 11:34:28,1082150219
429,其他错误,1082150220,其他错误,300417.SZ,900,0,0.0,23,48,48,10.28,50,20241016 11:34:29,1082150220
430,,1082150221,,300877.SZ,700,200,13.1,23,48,48,13.1,50,20241016 11:34:28,1082150221
431,,1082150224,,000638.SZ,2200,2200,4.42,23,48,48,4.42,50,20241016 11:34:28,1082150224
432,,1082150225,,001211.SZ,600,600,16.55,23,48,48,16.55,50,20241016 11:34:29,1082150225
433,,1082150226,,002853.SZ,1200,1200,8.06,23,48,48,8.06,50,20241016 11:34:30,1082150226
434,其他错误,1082150230,其他错误,002921.SZ,900,0,0.0,24,48,49,10.48,50,20241016 11:34:32,1082150230
435,,1082150232,,300069.SZ,700,200,14.17,24,48,49,14.17,50,20241016 11:34:31,1082150232
436,,1082150233,,300665.SZ,1500,0,0.0,24,48,49,6.26,50,20241016 11:34:31,1082150233
437,,1082150234,,300749.SZ,1500,0,0.0,24,48,49,6.28,50,20241016 11:34:31,1082150234
438,,1082150236,,301273.SZ,500,0,0.0,24,48,49,17.48,50,20241016 11:34:31,1082150236
439,,1082150235,,301167.SZ,700,200,14.23,24,48,49,14.23,50,20241016 11:34:31,1082150235
440,,1082150237,,300886.SZ,400,0,0.0,23,48,48,20.37,50,20241016 11:34:32,1082150237
441,,1082150238,,300955.SZ,600,600,14.62,23,48,48,14.620000000000001,50,20241016 11:34:33,1082150238
442,其他错误,1082150239,其他错误,300417.SZ,900,0,0.0,23,48,48,10.27,50,20241016 11:34:33,1082150239
443,,1082150240,,300899.SZ,400,0,0.0,23,48,48,20.95,50,20241016 11:34:32,1082150240
444,,1082150241,,300877.SZ,700,200,13.1,23,48,48,13.1,50,20241016 11:34:32,1082150241
445,,1082150242,,300321.SZ,500,0,0.0,23,48,48,16.78,50,20241016 11:34:32,1082150242
446,,1082150244,,000638.SZ,2200,2200,4.42,23,48,48,4.42,50,20241016 11:34:33,1082150244
447,,1082150245,,002853.SZ,1200,1200,8.06,23,48,48,8.06,50,20241016 11:34:34,1082150245
448,其他错误,1082150247,其他错误,002921.SZ,900,0,0.0,24,48,49,10.48,50,20241016 11:34:37,1082150247
449,,1082150248,,300665.SZ,1500,0,0.0,24,48,49,6.26,50,20241016 11:34:36,1082150248
450,,1082150249,,300749.SZ,1500,0,0.0,24,48,49,6.28,50,20241016 11:34:36,1082150249
451,,1082150250,,301167.SZ,700,200,14.23,24,48,49,14.23,50,20241016 11:34:36,1082150250
452,,1082150251,,301273.SZ,500,0,0.0,24,48,49,17.48,50,20241016 11:34:36,1082150251
453,,1082150252,,300886.SZ,400,0,0.0,23,48,48,20.37,50,20241016 11:34:37,1082150252
454,,1082150253,,300955.SZ,600,600,14.62,23,48,48,14.620000000000001,50,20241016 11:34:38,1082150253
455,其他错误,1082150254,其他错误,300417.SZ,900,0,0.0,23,48,48,10.27,50,20241016 11:34:38,1082150254
456,,1082150255,,300899.SZ,400,0,0.0,23,48,48,20.95,50,20241016 11:34:37,1082150255
457,,1082150256,,300877.SZ,700,200,13.1,23,48,48,13.1,50,20241016 11:34:37,1082150256
458,,1082150257,,300854.SZ,700,200,12.59,23,48,48,12.59,50,20241016 11:34:38,1082150257
459,,1082150258,,300321.SZ,500,0,0.0,23,48,48,16.78,50,20241016 11:34:38,1082150258
460,,1082150260,,000638.SZ,2200,2200,4.42,23,48,48,4.42,50,20241016 11:34:38,1082150260
461,,1082150261,,002853.SZ,1200,1200,8.06,23,48,48,8.06,50,20241016 11:34:39,1082150261
462,其他错误,1082150263,其他错误,002921.SZ,900,0,0.0,24,48,49,10.48,50,20241016 11:34:41,1082150263
463,,1082150264,,300665.SZ,1500,0,0.0,24,48,49,6.26,50,20241016 11:34:40,1082150264
464,,1082150265,,300749.SZ,1500,0,0.0,24,48,49,6.28,50,20241016 11:34:40,1082150265
465,,1082150266,,301167.SZ,700,200,14.23,24,48,49,14.23,50,20241016 11:34:40,1082150266
466,,1082150267,,301273.SZ,500,0,0.0,24,48,49,17.48,50,20241016 11:34:40,1082150267
467,,1082150268,,300886.SZ,400,0,0.0,23,48,48,20.37,50,20241016 11:34:40,1082150268
468,,1082150269,,300955.SZ,600,600,14.62,23,48,48,14.620000000000001,50,20241016 11:34:41,1082150269
469,其他错误,1082150270,其他错误,300417.SZ,900,0,0.0,23,48,48,10.27,50,20241016 11:34:41,1082150270
470,,1082150271,,300899.SZ,400,0,0.0,23,48,48,20.95,50,20241016 11:34:41,1082150271
471,,1082150272,,300877.SZ,700,200,13.1,23,48,48,13.1,50,20241016 11:34:41,1082150272
472,,1082150273,,300854.SZ,700,200,12.59,23,48,48,12.59,50,20241016 11:34:41,1082150273
473,,1082150274,,300321.SZ,500,0,0.0,23,48,48,16.78,50,20241016 11:34:41,1082150274
474,,1082150276,,000638.SZ,2200,2200,4.42,23,48,48,4.42,50,20241016 11:34:41,1082150276
475,,1082150277,,002853.SZ,1200,1200,8.06,23,48,48,8.06,50,20241016 11:34:43,1082150277
476,[88999][其他错误],1082150279,[88999][其他错误],002921.SZ,900,0,0.0,24,48,49,10.48,50,20241016 11:34:43,1082150279
477,,1082150280,,300665.SZ,1500,0,0.0,24,48,49,6.26,50,20241016 11:34:43,1082150280
478,,1082150281,,300749.SZ,1500,0,0.0,24,48,49,6.28,50,20241016 11:34:43,1082150281
479,,1082150282,,301167.SZ,700,200,14.21,24,48,49,14.21,50,20241016 11:34:44,1082150282
480,,1082150283,,301273.SZ,500,0,0.0,24,48,49,17.48,50,20241016 11:34:44,1082150283
481,,1090539234,,600857.SH,1600,1600,6.11,24,48,49,6.11,50,20241016 13:12:19,1090539234
482,其他错误,1090539235,其他错误,002921.SZ,900,0,0.0,24,48,49,10.49,50,20241016 13:12:19,1090539235
483,,1090539238,,301273.SZ,500,0,0.0,24,48,49,17.44,50,20241016 13:13:55,1090539238
484,,1090539237,,300665.SZ,1500,0,0.0,24,48,49,6.34,50,20241016 13:12:20,1090539237
485,,1090539239,,300955.SZ,600,600,14.59,23,48,48,14.59,50,20241016 13:13:55,1090539239
486,,1090539244,,300877.SZ,700,200,13.08,23,48,48,13.08,50,20241016 13:12:22,1090539244
487,,1090539246,,301010.SZ,700,200,13.67,23,48,48,13.67,50,20241016 13:13:58,1090539246
488,,1090539247,,300854.SZ,700,200,12.63,23,48,48,12.63,50,20241016 13:12:23,1090539247
489,,1090539250,,001211.SZ,600,600,16.59,23,48,48,16.59,50,20241016 13:13:58,1090539250
490,,1090539249,,000638.SZ,2200,2200,4.42,23,48,48,4.42,50,20241016 13:13:58,1090539249
491,,1090539251,,002853.SZ,1200,1200,8.08,23,48,48,8.08,50,20241016 13:12:23,1090539251
492,其他错误,1090539254,其他错误,002921.SZ,900,0,0.0,24,48,49,10.49,50,20241016 13:12:25,1090539254
493,,1090539253,,600857.SH,1600,1600,6.11,24,48,49,6.11,50,20241016 13:12:25,1090539253
494,,1090539255,,300665.SZ,1500,0,0.0,24,48,49,6.34,50,20241016 13:12:25,1090539255
495,,1090539256,,301273.SZ,500,0,0.0,24,48,49,17.44,50,20241016 13:12:26,1090539256
496,,1090539257,,300955.SZ,600,600,14.59,23,48,48,14.59,50,20241016 13:12:26,1090539257
497,,1090539258,,300877.SZ,700,200,13.08,23,48,48,13.08,50,20241016 13:12:26,1090539258
498,,1090539259,,301010.SZ,700,200,13.67,23,48,48,13.67,50,20241016 13:14:01,1090539259
499,,1090539260,,300854.SZ,700,200,12.63,23,48,48,12.63,50,20241016 13:12:27,1090539260
500,,1090539262,,001211.SZ,600,600,16.59,23,48,48,16.59,50,20241016 13:14:02,1090539262
501,,1090539263,,002853.SZ,1200,1200,8.08,23,48,48,8.08,50,20241016 13:12:27,1090539263
502,,1090539261,,000638.SZ,2200,2200,4.42,23,48,48,4.42,50,20241016 13:14:02,1090539261
503,,1090539270,,300665.SZ,1500,0,0.0,24,48,49,6.34,50,20241016 13:12:29,1090539270
504,,1090539267,,600857.SH,1600,1600,6.11,24,48,49,6.11,50,20241016 13:12:29,1090539267
505,其他错误,1090539268,其他错误,002921.SZ,900,0,0.0,24,48,49,10.49,50,20241016 13:12:29,1090539268
506,,1090539271,,301273.SZ,500,0,0.0,24,48,49,17.44,50,20241016 13:12:29,1090539271
507,,1090539272,,300955.SZ,600,600,14.59,23,48,48,14.59,50,20241016 13:12:29,1090539272
508,,1090539273,,300877.SZ,700,200,13.08,23,48,48,13.08,50,20241016 13:12:29,1090539273
509,,1090539274,,301010.SZ,700,200,13.67,23,48,48,13.67,50,20241016 13:12:29,1090539274
510,,1090539275,,300854.SZ,700,200,12.63,23,48,48,12.63,50,20241016 13:14:04,1090539275
511,,1090539276,,000638.SZ,2200,2200,4.42,23,48,48,4.42,50,20241016 13:12:30,1090539276
512,,1090539277,,001211.SZ,600,600,16.59,23,48,48,16.59,50,20241016 13:14:04,1090539277
513,,1090539278,,002853.SZ,1200,1200,8.08,23,48,48,8.08,50,20241016 13:14:05,1090539278
514,,1090539280,,600857.SH,1600,1600,6.11,24,48,49,6.11,50,20241016 13:12:31,1090539280
515,其他错误,1090539283,其他错误,002921.SZ,900,0,0.0,24,48,49,10.49,50,20241016 13:12:32,1090539283
516,,1090539284,,300665.SZ,1500,0,0.0,24,48,49,6.34,50,20241016 13:12:32,1090539284
517,,1090539285,,301273.SZ,500,0,0.0,24,48,49,17.44,50,20241016 13:12:32,1090539285
518,,1090539287,,300955.SZ,600,600,14.59,23,48,48,14.59,50,20241016 13:12:32,1090539287
519,,1090539292,,300877.SZ,700,200,13.08,23,48,48,13.08,50,20241016 13:14:09,1090539292
520,,1090539295,,000638.SZ,2200,2200,4.42,23,48,48,4.42,50,20241016 13:12:34,1090539295
521,,1090539293,,301010.SZ,700,200,13.67,23,48,48,13.67,50,20241016 13:14:09,1090539293
522,,1090539294,,300854.SZ,700,200,12.63,23,48,48,12.63,50,20241016 13:12:34,1090539294
523,,1090539296,,001211.SZ,600,600,16.59,23,48,48,16.59,50,20241016 13:14:09,1090539296
524,,1090539297,,002853.SZ,1200,1200,8.08,23,48,48,8.08,50,20241016 13:12:34,1090539297
525,,1090539298,,600857.SH,1600,1600,6.11,24,48,49,6.11,50,20241016 13:12:36,1090539298
526,,1090539302,,301273.SZ,500,0,0.0,24,48,49,17.44,50,20241016 13:12:36,1090539302
527,,1090539301,,300665.SZ,1500,0,0.0,24,48,49,6.34,50,20241016 13:14:11,1090539301
528,其他错误,1090539299,其他错误,002921.SZ,900,0,0.0,24,48,49,10.49,50,20241016 13:14:11,1090539299
529,,1090539314,,300955.SZ,600,600,14.59,23,48,48,14.59,50,20241016 13:14:12,1090539314
530,,1090539315,,300877.SZ,700,200,13.08,23,48,48,13.08,50,20241016 13:12:37,1090539315
531,,1090539316,,301010.SZ,700,200,13.67,23,48,48,13.67,50,20241016 13:14:12,1090539316
532,,1090539319,,300854.SZ,700,200,12.63,23,48,48,12.63,50,20241016 13:12:39,1090539319
533,,1090539322,,002853.SZ,1200,1200,8.08,23,48,48,8.08,50,20241016 13:14:14,1090539322
